instance_id,source_id,source_path,relative_path,status,scope,authority,bytes,sha256,mime_type,repo_canonical_path,duplicate_group,notes
src_000085,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-067.jpg,assets/card-067.jpg,observed,current repository,repo_observed,398,6e7c36ce563e15fc19a777186d1dc867ddcf9fd1c95055dee80b697f863d13b3,image/jpeg,assets/card-067.jpg,6e7c36ce563e15fc,
src_000086,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-068.jpg,assets/card-068.jpg,observed,current repository,repo_observed,402,c1906193b6a3c843938a981f91438a87a3e3b8d5d69242041b5ff91e989e53ef,image/jpeg,assets/card-068.jpg,c1906193b6a3c843,
src_000087,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-069.png,assets/card-069.png,observed,current repository,repo_observed,142,2df3463ad0c398469d1d654b9eb9c379514b668859bcf3a114de5eb13218fe1c,image/png,assets/card-069.png,2df3463ad0c39846,
src_000088,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-070.jpg,assets/card-070.jpg,observed,current repository,repo_observed,402,c1906193b6a3c843938a981f91438a87a3e3b8d5d69242041b5ff91e989e53ef,image/jpeg,assets/card-070.jpg,c1906193b6a3c843,
src_000089,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-071.jpg,assets/card-071.jpg,observed,current repository,repo_observed,398,3bbfb7cd798f633a2020d19b2a67e3cbf2a5968bab5a5013a79f10c9229a0f74,image/jpeg,assets/card-071.jpg,3bbfb7cd798f633a,
src_000090,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-072.png,assets/card-072.png,observed,current repository,repo_observed,140,8557271d75b8f1c7db9b0e6d28ed95b09dba3e1b88aa74bc3850c78cc2713073,image/png,assets/card-072.png,8557271d75b8f1c7,
src_000091,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-073.jpg,assets/card-073.jpg,observed,current repository,repo_observed,398,3bbfb7cd798f633a2020d19b2a67e3cbf2a5968bab5a5013a79f10c9229a0f74,image/jpeg,assets/card-073.jpg,3bbfb7cd798f633a,
src_000092,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-074.jpg,assets/card-074.jpg,observed,current repository,repo_observed,398,d5ecd8ccca290e90747d47c98ca463611cdb87cbc204f2b82ca37e9f3501ae45,image/jpeg,assets/card-074.jpg,d5ecd8ccca290e90,
src_000093,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-075.png,assets/card-075.png,observed,current repository,repo_observed,140,61c3acb332cdae54ae523cbb5cdecdf8ce8233d61f75e322983c9ddde5c3eef2,image/png,assets/card-075.png,61c3acb332cdae54,
src_000094,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-076.jpg,assets/card-076.jpg,observed,current repository,repo_observed,398,d5ecd8ccca290e90747d47c98ca463611cdb87cbc204f2b82ca37e9f3501ae45,image/jpeg,assets/card-076.jpg,d5ecd8ccca290e90,
src_000095,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-077.jpg,assets/card-077.jpg,observed,current repository,repo_observed,398,08faa204351a83c5ad0ec7638aa8d670a777d170cced40a973dc72037838700a,image/jpeg,assets/card-077.jpg,08faa204351a83c5,
src_000096,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-078.png,assets/card-078.png,observed,current repository,repo_observed,140,61c3acb332cdae54ae523cbb5cdecdf8ce8233d61f75e322983c9ddde5c3eef2,image/png,assets/card-078.png,61c3acb332cdae54,
src_000097,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-079.jpg,assets/card-079.jpg,observed,current repository,repo_observed,398,08faa204351a83c5ad0ec7638aa8d670a777d170cced40a973dc72037838700a,image/jpeg,assets/card-079.jpg,08faa204351a83c5,
src_000098,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-080.jpg,assets/card-080.jpg,observed,current repository,repo_observed,398,c4e09e03a6aeabed16464ae6c655c6a983cd95fad3bd6e199e805daba1c72a1f,image/jpeg,assets/card-080.jpg,c4e09e03a6aeabed,
src_000099,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-081.png,assets/card-081.png,observed,current repository,repo_observed,139,9e4858bf43ca3df7ac98d3d3ff2062f061203341dd248b2a3b7f7733c3b23f23,image/png,assets/card-081.png,9e4858bf43ca3df7,
src_000100,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-082.jpg,assets/card-082.jpg,observed,current repository,repo_observed,398,c4e09e03a6aeabed16464ae6c655c6a983cd95fad3bd6e199e805daba1c72a1f,image/jpeg,assets/card-082.jpg,c4e09e03a6aeabed,
src_000101,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-083.jpg,assets/card-083.jpg,observed,current repository,repo_observed,398,08faa204351a83c5ad0ec7638aa8d670a777d170cced40a973dc72037838700a,image/jpeg,assets/card-083.jpg,08faa204351a83c5,
src_000102,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-084.png,assets/card-084.png,observed,current repository,repo_observed,140,61c3acb332cdae54ae523cbb5cdecdf8ce8233d61f75e322983c9ddde5c3eef2,image/png,assets/card-084.png,61c3acb332cdae54,
src_000103,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-085.jpg,assets/card-085.jpg,observed,current repository,repo_observed,398,08faa204351a83c5ad0ec7638aa8d670a777d170cced40a973dc72037838700a,image/jpeg,assets/card-085.jpg,08faa204351a83c5,
src_000104,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-086.jpg,assets/card-086.jpg,observed,current repository,repo_observed,398,2a458085a22b8b967cd211f1cfedf38b420b3c12761eb4c5ff1f4f5a31eaa32d,image/jpeg,assets/card-086.jpg,2a458085a22b8b96,
src_000105,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-087.png,assets/card-087.png,observed,current repository,repo_observed,139,8265b1229a5b0ca3d529373289c49f23168f6ef25eb8ff5d4ca221a042e40127,image/png,assets/card-087.png,8265b1229a5b0ca3,
src_000106,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-088.jpg,assets/card-088.jpg,observed,current repository,repo_observed,398,2a458085a22b8b967cd211f1cfedf38b420b3c12761eb4c5ff1f4f5a31eaa32d,image/jpeg,assets/card-088.jpg,2a458085a22b8b96,
src_000107,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-089.jpg,assets/card-089.jpg,observed,current repository,repo_observed,3869,0a2a0c62ff56c74c1acd83c87117a137ce5a01edeedb5d7477087adb7bb30184,image/jpeg,assets/card-089.jpg,0a2a0c62ff56c74c,
src_000108,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-090.png,assets/card-090.png,observed,current repository,repo_observed,957,a07ed6efc4c889f08aa849cd126eba883c9fafc72b6b1d56b07486d1d112e709,image/png,assets/card-090.png,,
src_000109,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-091.jpg,assets/card-091.jpg,observed,current repository,repo_observed,3869,0a2a0c62ff56c74c1acd83c87117a137ce5a01edeedb5d7477087adb7bb30184,image/jpeg,assets/card-091.jpg,0a2a0c62ff56c74c,
src_000110,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-092.jpg,assets/card-092.jpg,observed,current repository,repo_observed,1716,bf6bd85e0ff002922827b11654352141760f82e3692de46e47fd9454f13a1e08,image/jpeg,assets/card-092.jpg,bf6bd85e0ff00292,
src_000111,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-093.png,assets/card-093.png,observed,current repository,repo_observed,464,69b4ca4b10a046445ed80bea8d1639390d7b5a56369eaf81ee94d9842e8fc99d,image/png,assets/card-093.png,,
src_000112,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-094.jpg,assets/card-094.jpg,observed,current repository,repo_observed,1716,bf6bd85e0ff002922827b11654352141760f82e3692de46e47fd9454f13a1e08,image/jpeg,assets/card-094.jpg,bf6bd85e0ff00292,
src_000113,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-095.jpg,assets/card-095.jpg,observed,current repository,repo_observed,1987,1f9c6d718e7b10490f7f83072f1ec94cc475d32b948a82d07965e329e6a26337,image/jpeg,assets/card-095.jpg,1f9c6d718e7b1049,
src_000114,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-096.png,assets/card-096.png,observed,current repository,repo_observed,548,53f9c0db69e4f049cf3430de523807418c35169dac5543de65e36e4662e3ca62,image/png,assets/card-096.png,,
src_000115,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-097.jpg,assets/card-097.jpg,observed,current repository,repo_observed,1987,1f9c6d718e7b10490f7f83072f1ec94cc475d32b948a82d07965e329e6a26337,image/jpeg,assets/card-097.jpg,1f9c6d718e7b1049,
src_000116,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-098.jpg,assets/card-098.jpg,observed,current repository,repo_observed,1634,99becfc286d17aed5f65ddaf3dea7108f0fb12031aecc356bbbcb581cf71ca3b,image/jpeg,assets/card-098.jpg,99becfc286d17aed,
src_000117,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-099.png,assets/card-099.png,observed,current repository,repo_observed,341,198ea700961d5d1e20a5563a84bf7641ea4dde59fa284147bb393ac03ac82180,image/png,assets/card-099.png,,
src_000118,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-100.jpg,assets/card-100.jpg,observed,current repository,repo_observed,1634,99becfc286d17aed5f65ddaf3dea7108f0fb12031aecc356bbbcb581cf71ca3b,image/jpeg,assets/card-100.jpg,99becfc286d17aed,
src_000119,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1000.png,assets/card-1000.png,observed,current repository,repo_observed,158,031bf25d803df93b0dc6cf778c89fa5679e2691167dd2864d88d5f480d2a53bd,image/png,assets/card-1000.png,031bf25d803df93b,
src_000120,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1001.jpg,assets/card-1001.jpg,observed,current repository,repo_observed,486,2f880d2fecf639c76790169fca9116ec4768e1671b4885e356159ade8d87a712,image/jpeg,assets/card-1001.jpg,2f880d2fecf639c7,
src_000121,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1002.jpg,assets/card-1002.jpg,observed,current repository,repo_observed,452,fb00132b2bdd25589daab890a92f3cdac6832464edc012f32ab8be292a30387d,image/jpeg,assets/card-1002.jpg,fb00132b2bdd2558,
src_000122,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1003.png,assets/card-1003.png,observed,current repository,repo_observed,149,49bd7e8edb9cdaa6df88cde8077e7a559a671d843fcbd97e5d25f45450e8496a,image/png,assets/card-1003.png,,
src_000123,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1004.jpg,assets/card-1004.jpg,observed,current repository,repo_observed,452,fb00132b2bdd25589daab890a92f3cdac6832464edc012f32ab8be292a30387d,image/jpeg,assets/card-1004.jpg,fb00132b2bdd2558,
src_000124,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1005.jpg,assets/card-1005.jpg,observed,current repository,repo_observed,463,cdcc703f0aba822cc2342a9453455298892436149821a66c795cfb3a883ffc21,image/jpeg,assets/card-1005.jpg,cdcc703f0aba822c,
src_000125,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1006.png,assets/card-1006.png,observed,current repository,repo_observed,153,500a9bc7d170c094866d722b7ef563291d8974209c62230fc0905cb47e1a550b,image/png,assets/card-1006.png,,
src_000126,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1007.jpg,assets/card-1007.jpg,observed,current repository,repo_observed,463,cdcc703f0aba822cc2342a9453455298892436149821a66c795cfb3a883ffc21,image/jpeg,assets/card-1007.jpg,cdcc703f0aba822c,
src_000127,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1008.jpg,assets/card-1008.jpg,observed,current repository,repo_observed,425,c08105fb4ae29d6ad79fd3e52b6c5513d2efc29bc29636a6c509a6437ebd3b85,image/jpeg,assets/card-1008.jpg,c08105fb4ae29d6a,
src_000128,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1009.png,assets/card-1009.png,observed,current repository,repo_observed,145,c5c9a453c9bd5a0a673ab974aa76d801be5485fe10bb2c0e13941395d090d71f,image/png,assets/card-1009.png,c5c9a453c9bd5a0a,
src_000129,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-101.jpg,assets/card-101.jpg,observed,current repository,repo_observed,1533,37041dcca3e24ead7210eb79c463fd7d435be52a4858b94f170be83f780cb4dc,image/jpeg,assets/card-101.jpg,37041dcca3e24ead,
src_000130,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1010.jpg,assets/card-1010.jpg,observed,current repository,repo_observed,425,c08105fb4ae29d6ad79fd3e52b6c5513d2efc29bc29636a6c509a6437ebd3b85,image/jpeg,assets/card-1010.jpg,c08105fb4ae29d6a,
src_000131,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1011.jpg,assets/card-1011.jpg,observed,current repository,repo_observed,422,472c1ef65c46158451e594affeeb94dc3917a95bb411ba917e3dcde43ec191ed,image/jpeg,assets/card-1011.jpg,472c1ef65c461584,
src_000132,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1012.png,assets/card-1012.png,observed,current repository,repo_observed,143,fe09cbf51a7bb45e1e002cf28ff9bfaf65ef2b4f1ad8914783a426b371f7b35c,image/png,assets/card-1012.png,fe09cbf51a7bb45e,
src_000133,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-1013.jpg,assets/card-1013.jpg,observed,current repository,repo_observed,422,472c1ef65c46158451e594affeeb94dc3917a95bb411ba917e3dcde43ec191ed,image/jpeg,assets/card-1013.jpg,472c1ef65c461584,
